Длина 		 Сред широкой 	 Ребро 		 Седцевина 	 Сред узкой 
0.000000 	 1510.000000 	 1510.000000 	 1510.000000 	 1510.000000 
0.040000 	 1475.400024 	 1440.800049 	 1510.000000 	 1475.400024 
0.080000 	 1471.699951 	 1433.400024 	 1510.000000 	 1471.699951 
0.120000 	 1465.800049 	 1425.000000 	 1510.000000 	 1465.800049 
0.160000 	 1460.000000 	 1416.599976 	 1510.000000 	 1460.000000 
0.200000 	 1429.099976 	 1352.800049 	 1510.000000 	 1429.099976 
0.240000 	 1405.000000 	 1304.099976 	 1510.000000 	 1405.000000 
0.280000 	 1382.699951 	 1258.900024 	 1510.000000 	 1382.699951 
0.320000 	 1362.199951 	 1220.000000 	 1510.000000 	 1362.199951 
0.360000 	 1343.300049 	 1185.900024 	 1510.000000 	 1343.300049 
0.400000 	 1325.599976 	 1155.900024 	 1510.000000 	 1325.599976 
0.440000 	 1310.300049 	 1129.400024 	 1510.000000 	 1310.300049 
0.480000 	 1300.699951 	 1106.099976 	 1510.000000 	 1300.699951 
0.520000 	 1295.199951 	 1085.300049 	 1510.000000 	 1295.199951 
0.560000 	 1290.000000 	 1063.900024 	 1510.000000 	 1290.000000 
0.600000 	 1285.400024 	 1043.800049 	 1510.000000 	 1285.400024 
0.640000 	 1281.099976 	 1025.099976 	 1510.000000 	 1281.099976 
0.680000 	 1277.199951 	 1006.500000 	 1510.000000 	 1277.199951 
0.720000 	 1273.599976 	 988.299988 	 1510.000000 	 1273.599976 
0.760000 	 1268.500000 	 970.299988 	 1510.000000 	 1268.500000 
0.800000 	 1262.900024 	 952.799988 	 1510.000000 	 1262.900024 
0.840000 	 1257.199951 	 935.700012 	 1510.000000 	 1257.199951 
0.880000 	 1251.400024 	 919.200012 	 1509.900024 	 1251.400024 
0.920000 	 1245.599976 	 903.299988 	 1509.900024 	 1245.599976 
0.960000 	 1240.000000 	 888.099976 	 1509.900024 	 1240.000000 
1.000000 	 1243.699951 	 888.799988 	 1509.900024 	 1243.699951 
1.040000 	 1233.900024 	 886.099976 	 1509.800049 	 1233.800049 
1.080000 	 1227.199951 	 883.000000 	 1509.800049 	 1227.099976 
1.120000 	 1221.000000 	 879.400024 	 1509.800049 	 1220.900024 
1.160000 	 1215.300049 	 875.400024 	 1509.699951 	 1215.199951 
1.200000 	 1210.400024 	 871.099976 	 1509.699951 	 1210.300049 
1.240000 	 1206.000000 	 866.700012 	 1509.599976 	 1205.900024 
1.280000 	 1202.099976 	 862.099976 	 1509.500000 	 1201.900024 
1.320000 	 1198.500000 	 857.500000 	 1509.400024 	 1198.300049 
